Match Id,Transcript,Toxicity,Toxicity Ranking
7598690308,"player_slot 128: аххахах дауны
player_slot 1: gg)
player_slot 128: легенда даунти
player_slot 132: чёт воще изи
player_slot 130: 
",Mild Toxicity,3
7598689401,"player_slot 1: еблан нахуй
player_slot 1: бездарь
player_slot 0: это пиздец
player_slot 128: хуйло ебаное
player_slot 3: )
player_slot 2: почему
player_slot 128: мудила
player_slot 2: почему
player_slot 128: покачену
player_slot 2: поясни
player_slot 3: как же ему поебать
",Extreme Toxicity,5
7598687606,"player_slot 129: u killed r team mate grat :D
",No Toxicity,1
7598686411,"player_slot 132: вам пизда
player_slot 132: у нас тут лютый тимплей намечается
player_slot 132: ПИЗДА ТЕБЕ
player_slot 2: лох
player_slot 2: Ваууу
player_slot 2: сносите
player_slot 129: а инвокер 24 ранга где???????
player_slot 4: gg report pangu
player_slot 2: жоские
",Moderate Toxicity,4
7598685110,"player_slot 128: lmao
player_slot 3: is this bots?
player_slot 3: inutel
player_slot 4: Shhhhhhhh
player_slot 3: bobo
player_slot 3: bot game
player_slot 3: tanga?
player_slot 3: dati ba kayong monggoloid?
player_slot 128: 
player_slot 3: tang ina nyo ah
player_slot 3: baka mana
player_slot 3: ez bots
player_slot 3: asim ny
player_slot 3: EZ
player_slot 3: EZ
player_slot 3: EZ
player_slot 3: EZ
player_slot 3: EZ
player_slot 3: bobo
player_slot 3: inutels
player_slot 3: gago
player_slot 3: asim nyo
",Moderate Toxicity,4
7598678407,"player_slot 2: ?
player_slot 2: sno nag cutting class dito?
player_slot 2: u idiot 
player_slot 130: WHY ME
player_slot 130: IA M DRUNK
player_slot 130: CHILL
player_slot 3: ao
player_slot 3: why me bl
player_slot 3: wow lt
player_slot 3: wow
player_slot 4: SUPER EASY GAME
player_slot 1: Ez gg
player_slot 132: TH
player_slot 3: easy bot
player_slot 4: super ezzzzzz
",Mild Toxicity,3
7598675818,"player_slot 3: MWAHAHAHA
player_slot 3: WOWOW
player_slot 3: EZ GMEE
player_slot 3: never had 5 kils wtf
player_slot 3: ez
player_slot 3: ez
player_slot 129: Yeah, I do not consider thesase tactics as valid play.
player_slot 3: hmmm
player_slot 3: end now?
player_slot 129: But I am told I have a working understanding of personal ethics, as well as the long-term effects of unstandardized manipulations of commonly accessible networks.
player_slot 0: that makes no sense sorry
player_slot 0: i know u tried
player_slot 129: Just 'too cool' all around.
player_slot 0: gg
player_slot 3: ez
player_slot 3: ccommend
",Low Toxicity,2
7598675805,"player_slot 131: ААХАХАХАХААХА
player_slot 3: скучно лайн долгий
player_slot 132: а че ты хотел
player_slot 131: ТЫ ЕБАНАТ Я КИНУЛ ЛУНУ НА ЕТБЯ ТЫ ПОДОЙТИ НЕ МОГ
player_slot 3: ты солнце кинул походу брат
player_slot 131: та у нас лега на приколе
player_slot 132: uu
player_slot 132: гг
player_slot 132: хуесоска на тройке
player_slot 132: уебан на четверка
player_slot 132: овощ на мидере
player_slot 1: гг
",Moderate Toxicity,4
7598668409,"player_slot 0: ты заебал мудак
player_slot 128: тиха
player_slot 0: пизда тебе
player_slot 128: gg
player_slot 131: GG
player_slot 131: Катка 3 в 5
player_slot 131: грим с слардаром нихуя не сделали за катку
",Extreme Toxicity,5
7598666917,"player_slot 128: pls report void
player_slot 128: ty
player_slot 3: gg guys
player_slot 129: gg
player_slot 2: gg
player_slot 128: ez void :(
player_slot 128: ez mid
",Low Toxicity,2
7598661113,"player_slot 132: сало ку
player_slot 131: САЛО ПРИВЕТ
player_slot 132: узнал ?
player_slot 1: пл заглот кошиный
player_slot 132: аххахха
player_slot 132: кунка пизда те
player_slot 131: КУНКА СЫН ХУЙНИ
player_slot 132: (
player_slot 1: как там член на вкус пл ?
player_slot 132: ((((((((
player_slot 1: хахахахаххахахахаха
player_slot 132: ((((((((
player_slot 1: ты ебун кошиный
player_slot 128: хахаха
player_slot 129: пхапхаххахахахах
player_slot 132: ((((((((((
player_slot 132: ((((((((
player_slot 132: 0 3
player_slot 132: ???
player_slot 132: ahahahaahah
player_slot 129: бля как же ьбездарно ты просираешь свою ульту
player_slot 132: haahahahahah
player_slot 129: аххахахахахахахахах
player_slot 129: до связи
player_slot 129: азхахахахахахха
player_slot 132: ???
player_slot 128: изи
player_slot 132: ez
player_slot 132: ???
player_slot 132: ?????????????
player_slot 131: свен ееблан 
",Extreme Toxicity,5
7598659519,"player_slot 2: Мы дебустеры сливаем рейт! Берите пуш героев, покупайте метеор хамеры.Тайд зайдёт за вышку в миде и будет стопить крипов 5 минут,и вы спушите нас. НЕ УБИВАЙТЕ ЕГО!We deboosters merge mmr! Take push heroes, buy meteor hummers.Tidehunter will go behind the tower along the mid and stop the creeps for 5 minutes, and you will push us. DON'T KILL THE TIDEHUNTER!
player_slot 2: Мы дебустеры сливаем рейт! Берите пуш героев, покупайте метеор хамеры.Тайд зайдёт за вышку в миде и будет стопить крипов 5 минут,и вы спушите нас. НЕ УБИВАЙТЕ ЕГО!We deboosters merge mmr! Take push heroes, buy meteor hummers.Tidehunter will go behind the tower along the mid and stop the creeps for 5 minutes, and you will push us. DON'T KILL THE TIDEHUNTER!
player_slot 2: Мы дебустеры сливаем рейт! Берите пуш героев, покупайте метеор хамеры.Тайд зайдёт за вышку в миде и будет стопить крипов 5 минут,и вы спушите нас. НЕ УБИВАЙТЕ ЕГО!We deboosters merge mmr! Take push heroes, buy meteor hummers.Tidehunter will go behind the tower along the mid and stop the creeps for 5 minutes, and you will push us. DON'T KILL THE TIDEHUNTER!
player_slot 128: мы поняли
player_slot 4: Вы выиграли. Мы дебустеры. Тайд встанет между вышек, будет держать крипов. ТАЙДА НЕ УБИВАТЬ. На 5 мин.с катапультой идите мид. Покупайте сразу метеоры.
player_slot 128: мы поняли
player_slot 128: ((((
player_slot 1: а нахуя
player_slot 1: ты скелетов
player_slot 1: ебаных
player_slot 1: вызвал
player_slot 129: Сорри от него
player_slot 1: вы не поломаете
player_slot 1: алкаши
player_slot 1: без еще 1 пачки
player_slot 1: лан
player_slot 1: идите
player_slot 1: тестите
player_slot 128: GBPLF
player_slot 128: ПИЗДА
player_slot 130: попытка не пытка
player_slot 4: dlif
player_slot 4: щас ешще сденлаю
player_slot 4: жмите
player_slot 2: глиф
player_slot 2: глиф
player_slot 128: СПАСИБО ВАММММ
player_slot 129: <3
player_slot 130: спасибо
player_slot 131: пиздец вы легкие
player_slot 128: СПС
player_slot 131: уебаны
player_slot 130: gg
player_slot 128: СОЛО
",Moderate Toxicity,4
7598659303,"player_slot 131: ты погиб как самурай 
player_slot 131: я такое уважаю 
player_slot 3: бро
player_slot 3: он не зайдет
player_slot 3: а если и зайдет
player_slot 3: то руинить будет
player_slot 3: он мне отдался просто так
player_slot 131: ну хуй его знает я в ваши дела не лезу 
player_slot 128: сф руин ?
player_slot 128: сф ?
player_slot 132: чо с ебалом парни?
player_slot 4: ytn
player_slot 4: стиой
player_slot 3: хахаха
player_slot 3: смешной
player_slot 128: морф )))
player_slot 128: ты то куда )\
player_slot 132: ?
player_slot 128: морф БЕГИИИИИИИИИ
player_slot 132: ?
player_slot 132: EZ
player_slot 128: )
player_slot 132: ИЗИЗИЗИЗЗИ
",Mild Toxicity,3
7598657117,"player_slot 130: ffs
player_slot 130: end this 
player_slot 3: ezez
player_slot 130: kos nago
player_slot 128: kik
player_slot 128: lol
player_slot 1: GG
",Mild Toxicity,3
7598657105,"player_slot 3: джага
player_slot 3: а ты чего тусуешься то
player_slot 3: почему не ливаешь
",Low Toxicity,2
7598656501,"player_slot 131: ладно
player_slot 1: квиты
player_slot 1: я в ахуе
player_slot 132: вы там ахуели сволочи
player_slot 132: иди сюда сука
player_slot 130: бро ливнули
player_slot 132: ты отчаяный?ъ
player_slot 132: или просто долбоеб?
",Moderate Toxicity,4
7598655005,"player_slot 131: изи катка
",Low Toxicity,2
7598645507,"player_slot 3: вк интересно не на своем рейте то
player_slot 3: пидор обконченный смурф
player_slot 3: бустер е+баный чТОб у тя пАЛьцы нАХУЙ от ревматизма всю остаВшУюсЯ Жизнь хуячило так чТОБ  Ты ШМАРа МЫШКу ДАЖЕ В рукИ не СМОГ вЗЯТЬ
player_slot 3: ДА ПУСТЬ СНОСЯТ
player_slot 128: правда?
player_slot 128: можно?
player_slot 3: С ТАКИМ ХУЕСОСОМ НЕХУЙ ИГРАТЬ
player_slot 3: ПИДОР ОН ЗАДРОЧЕННЫЙ
player_slot 3:  ЕГО В ДЕТСТВЕ ПОХОДУ ЕБЛИ ВСЕМ ДВОРОМ.... ДА И ДО СИХ ПОР ЕБУУТ... ВОТ ОН ПЫТАЕТСЯ САМОРЕАЛИЗОВАТЬССЯ ХОТЬ ТАК
player_slot 0: АХУЕТЬ
player_slot 132: Ой
player_slot 3: ПНХ
player_slot 3: ХУЕСОС
",Extreme Toxicity,5
7598642717,"player_slot 2: (
player_slot 131: бе бе бе
player_slot 2: (((
player_slot 2: че кортик только 2?
player_slot 3: гг
",No Toxicity,1
7598632914,"player_slot 128: дауны тимммейты
",Moderate Toxicity,4
7598630509,"player_slot 128: :/
player_slot 128: faakur family lich
player_slot 128: i rape ur mom every night
player_slot 128: :D
player_slot 128: why u always try to kill me
player_slot 128: ?
player_slot 0: reports
",Extreme Toxicity,5
7598627403,"player_slot 3: PRAIMAL SOSY CHLEN
player_slot 3: SIN HUYNI
player_slot 1: Праймал а поч не мом
player_slot 1: ?
player_slot 3: 6 VARDOV YPRAIMAL BISTA
player_slot 3: AHAHAHHA
player_slot 131: rep brist 
player_slot 3: mi proebali((
player_slot 3: vse
player_slot 0: GG
player_slot 4: обоссаны
",Extreme Toxicity,5
7249508403,"player_slot 3: Что ты типаешь хахаха 
player_slot 4: очкошник
player_slot 4: добегался?
",Mild Toxicity,3
7249503104,"player_slot 4: санстрайк по куре пхапхах
player_slot 4: а у нас врка ливнула
player_slot 4: ребят ну поимейте совесть
player_slot 4: мы 4 против 5
player_slot 4: пропал
player_slot 130: иди в попу 
player_slot 4: ну прости
player_slot 4: под тавером не стою
player_slot 130: нет 
player_slot 4: gg wp
player_slot 4: ебать
player_slot 4: 4 на меня
player_slot 4: сыкло
player_slot 129: ИНТЕРЕСНЫЙ ПЕРСООНАЖ НКС НАВЕРНОЕ
player_slot 4: очень
player_slot 129: разноовбразия геймплея дохуя
player_slot 4: а инвокер?
player_slot 129: а ну ебать
player_slot 0: инвокер куда интереснее?
player_slot 129: 10 заклинаний
player_slot 129: очень узкий геймплей да
player_slot 129: сориъ
player_slot 4: инвокер самый ужасный перс
player_slot 4: БЛЯ ПИЗДА ИНТЕРЕСНО
player_slot 4: апъаъпаъп
player_slot 4: хпахпахпх
player_slot 4: гений на тини
player_slot 131: сын шлюхи
player_slot 4: АХПАХПХ
player_slot 4: ТИНИ РЯДОМ ПРОБЕЖАЛ
player_slot 4: ТЕБЕ ДЖАГЕР
player_slot 4: ПИЗДЕЦ
player_slot 4: пиздец
player_slot 4: настолько?
player_slot 4: сука
player_slot 4: еще пугна варды не ставит
player_slot 4: тима дебилов кроме теробледйа
player_slot 4: страшно?
player_slot 4: ЕЩЕ 
player_slot 4: РАЗ
player_slot 4: ебать
player_slot 4: БЕАТЬ
player_slot 4: АХУЕТЬ
player_slot 4: ау
player_slot 4: 5 на 1
player_slot 4: вы че
player_slot 4: сыкуны
player_slot 1: парни
player_slot 130: страшно? 
player_slot 1: я зашел, ссыкуйте
player_slot 4: нет
player_slot 4: не страшно я смеюсь
player_slot 4: врку не бейте
player_slot 4: сын шалавы не фейке
player_slot 1: НЕ ПИЗДИТЕ БЛЯТЬ
player_slot 1: Я ТОЛЬКО ЗАШЕЛ
player_slot 1: ИМЕЙТЕ СОВЕСТЬ
player_slot 4: на нахуй
player_slot 4: заебал меня уже пугна
player_slot 4: 0 вардов
player_slot 4: замутил
player_slot 4: а то говорит что я руиню а он король
player_slot 130: у нас тип устал варды ставить 
player_slot 4: а я
player_slot 4: к сожелению нет
player_slot 4: не снимайте мои варды пж
player_slot 4: я и так почти в соло ебашу
player_slot 4: ех
player_slot 4: я так и знал
player_slot 4: а почему у вас 5рка криты собрала?
player_slot 4: ебать я обосрался
player_slot 4: GG WP SOLO
",Extreme Toxicity,5
